"","subno","loss","gain","response","condition","resp"
"1","1",5,10,"waccept","40.20",1
"2","1",5,12,"waccept","40.20",1
"3","1",5,14,"wreject","40.20",0
"4","1",5,16,"waccept","40.20",1
"5","1",5,18,"sreject","40.20",0
"6","1",5,20,"sreject","40.20",0
"7","1",5,22,"waccept","40.20",1
"8","1",5,24,"sreject","40.20",0
"9","1",5,26,"waccept","40.20",1
"10","1",5,28,"wreject","40.20",0
"11","1",5,30,"wreject","40.20",0
"12","1",5,32,"waccept","40.20",1
"13","1",5,34,"sreject","40.20",0
"14","1",5,36,"sreject","40.20",0
"15","1",5,38,"sreject","40.20",0
"16","1",5,40,"wreject","40.20",0
"17","1",6,10,"waccept","40.20",1
"18","1",6,12,"waccept","40.20",1
"19","1",6,14,"sreject","40.20",0
"20","1",6,16,"wreject","40.20",0
"21","1",6,18,"waccept","40.20",1
"22","1",6,20,"sreject","40.20",0
"23","1",6,22,"waccept","40.20",1
"24","1",6,24,"waccept","40.20",1
"25","1",6,26,"sreject","40.20",0
"26","1",6,28,"waccept","40.20",1
"27","1",6,30,"sreject","40.20",0
"28","1",6,32,"wreject","40.20",0
"29","1",6,34,"wreject","40.20",0
"30","1",6,36,"sreject","40.20",0
"31","1",6,38,"waccept","40.20",1
"32","1",6,40,"sreject","40.20",0
"33","1",7,10,"wreject","40.20",0
"34","1",7,12,"wreject","40.20",0
"35","1",7,14,"wreject","40.20",0
"36","1",7,16,"sreject","40.20",0
"37","1",7,18,"sreject","40.20",0
"38","1",7,20,"sreject","40.20",0
"39","1",7,22,"sreject","40.20",0
"40","1",7,24,"sreject","40.20",0
"41","1",7,26,"wreject","40.20",0
"42","1",7,28,"wreject","40.20",0
"43","1",7,30,"sreject","40.20",0
"44","1",7,32,"waccept","40.20",1
"45","1",7,34,"wreject","40.20",0
"46","1",7,36,"wreject","40.20",0
"47","1",7,38,"waccept","40.20",1
"48","1",7,40,"sreject","40.20",0
"49","1",8,10,"waccept","40.20",1
"50","1",8,12,"sreject","40.20",0
"51","1",8,14,"wreject","40.20",0
"52","1",8,16,"sreject","40.20",0
"53","1",8,18,"wreject","40.20",0
"54","1",8,20,"sreject","40.20",0
"55","1",8,22,"sreject","40.20",0
"56","1",8,24,"waccept","40.20",1
"57","1",8,26,"waccept","40.20",1
"58","1",8,28,"sreject","40.20",0
"59","1",8,30,"sreject","40.20",0
"60","1",8,32,"sreject","40.20",0
"61","1",8,34,"sreject","40.20",0
"62","1",8,36,"wreject","40.20",0
"63","1",8,38,"waccept","40.20",1
"64","1",8,40,"sreject","40.20",0
"65","1",9,10,"waccept","40.20",1
"66","1",9,12,"wreject","40.20",0
"67","1",9,14,"sreject","40.20",0
"68","1",9,16,"sreject","40.20",0
"69","1",9,18,"wreject","40.20",0
"70","1",9,20,"waccept","40.20",1
"71","1",9,22,"waccept","40.20",1
"72","1",9,24,"waccept","40.20",1
"73","1",9,26,"wreject","40.20",0
"74","1",9,28,"sreject","40.20",0
"75","1",9,30,"wreject","40.20",0
"76","1",9,32,"waccept","40.20",1
"77","1",9,34,"sreject","40.20",0
"78","1",9,36,"waccept","40.20",1
"79","1",9,38,"waccept","40.20",1
"80","1",9,40,"waccept","40.20",1
"81","1",10,10,"waccept","40.20",1
"82","1",10,12,"wreject","40.20",0
"83","1",10,14,"sreject","40.20",0
"84","1",10,16,"sreject","40.20",0
"85","1",10,18,"wreject","40.20",0
"86","1",10,20,"wreject","40.20",0
"87","1",10,22,"sreject","40.20",0
"88","1",10,24,"waccept","40.20",1
"89","1",10,26,"waccept","40.20",1
"90","1",10,28,"sreject","40.20",0
"91","1",10,30,"sreject","40.20",0
"92","1",10,32,"waccept","40.20",1
"93","1",10,34,"sreject","40.20",0
"94","1",10,36,"sreject","40.20",0
"95","1",10,38,"sreject","40.20",0
"96","1",10,40,"sreject","40.20",0
"97","1",11,10,"sreject","40.20",0
"98","1",11,12,"sreject","40.20",0
"99","1",11,14,"sreject","40.20",0
"100","1",11,16,"sreject","40.20",0
"101","1",11,18,"sreject","40.20",0
"102","1",11,20,"wreject","40.20",0
"103","1",11,22,"sreject","40.20",0
"104","1",11,24,"waccept","40.20",1
"105","1",11,26,"waccept","40.20",1
"106","1",11,28,"sreject","40.20",0
"107","1",11,30,"waccept","40.20",1
"108","1",11,32,"sreject","40.20",0
"109","1",11,34,"waccept","40.20",1
"110","1",11,36,"wreject","40.20",0
"111","1",11,38,"wreject","40.20",0
"112","1",11,40,"wreject","40.20",0
"113","1",12,10,"wreject","40.20",0
"114","1",12,12,"sreject","40.20",0
"115","1",12,14,"sreject","40.20",0
"116","1",12,16,"wreject","40.20",0
"117","1",12,18,"wreject","40.20",0
"118","1",12,20,"sreject","40.20",0
"119","1",12,22,"sreject","40.20",0
"120","1",12,24,"waccept","40.20",1
"121","1",12,26,"sreject","40.20",0
"122","1",12,28,"sreject","40.20",0
"123","1",12,30,"waccept","40.20",1
"124","1",12,32,"waccept","40.20",1
"125","1",12,34,"waccept","40.20",1
"126","1",12,36,"sreject","40.20",0
"127","1",12,38,"waccept","40.20",1
"128","1",12,40,"sreject","40.20",0
"129","1",13,10,"sreject","40.20",0
"130","1",13,12,"sreject","40.20",0
"131","1",13,14,"waccept","40.20",1
"132","1",13,16,"waccept","40.20",1
"133","1",13,18,"sreject","40.20",0
"134","1",13,20,"wreject","40.20",0
"135","1",13,22,"waccept","40.20",1
"136","1",13,24,"sreject","40.20",0
"137","1",13,26,"sreject","40.20",0
"138","1",13,28,"sreject","40.20",0
"139","1",13,30,"sreject","40.20",0
"140","1",13,32,"waccept","40.20",1
"141","1",13,34,"waccept","40.20",1
"142","1",13,36,"wreject","40.20",0
"143","1",13,38,"sreject","40.20",0
"144","1",13,40,"waccept","40.20",1
"145","1",14,10,"sreject","40.20",0
"146","1",14,12,"sreject","40.20",0
"147","1",14,14,"wreject","40.20",0
"148","1",14,16,"waccept","40.20",1
"149","1",14,18,"wreject","40.20",0
"150","1",14,20,"wreject","40.20",0
"151","1",14,22,"waccept","40.20",1
"152","1",14,24,"sreject","40.20",0
"153","1",14,26,"wreject","40.20",0
"154","1",14,28,"waccept","40.20",1
"155","1",14,30,"sreject","40.20",0
"156","1",14,32,"sreject","40.20",0
"157","1",14,34,"sreject","40.20",0
"158","1",14,36,"sreject","40.20",0
"159","1",14,38,"wreject","40.20",0
"160","1",14,40,"sreject","40.20",0
"161","1",15,10,"sreject","40.20",0
"162","1",15,12,"waccept","40.20",1
"163","1",15,14,"wreject","40.20",0
"164","1",15,16,"waccept","40.20",1
"165","1",15,18,"sreject","40.20",0
"166","1",15,20,"wreject","40.20",0
"167","1",15,22,"sreject","40.20",0
"168","1",15,24,"sreject","40.20",0
"169","1",15,26,"sreject","40.20",0
"170","1",15,28,"waccept","40.20",1
"171","1",15,30,"sreject","40.20",0
"172","1",15,32,"sreject","40.20",0
"173","1",15,34,"sreject","40.20",0
"174","1",15,36,"waccept","40.20",1
"175","1",15,38,"sreject","40.20",0
"176","1",15,40,"sreject","40.20",0
"177","1",16,10,"sreject","40.20",0
"178","1",16,12,"waccept","40.20",1
"179","1",16,14,"waccept","40.20",1
"180","1",16,16,"sreject","40.20",0
"181","1",16,18,"waccept","40.20",1
"182","1",16,20,"sreject","40.20",0
"183","1",16,22,"sreject","40.20",0
"184","1",16,24,"sreject","40.20",0
"185","1",16,26,"sreject","40.20",0
"186","1",16,28,"sreject","40.20",0
"187","1",16,30,"sreject","40.20",0
"188","1",16,32,"waccept","40.20",1
"189","1",16,34,"waccept","40.20",1
"190","1",16,36,"sreject","40.20",0
"191","1",16,38,"sreject","40.20",0
"192","1",16,40,"sreject","40.20",0
"193","1",17,10,"sreject","40.20",0
"194","1",17,12,"sreject","40.20",0
"195","1",17,14,"sreject","40.20",0
"196","1",17,16,"wreject","40.20",0
"197","1",17,18,"sreject","40.20",0
"198","1",17,20,"waccept","40.20",1
"199","1",17,22,"sreject","40.20",0
"200","1",17,24,"wreject","40.20",0
"201","1",17,26,"wreject","40.20",0
"202","1",17,28,"sreject","40.20",0
"203","1",17,30,"wreject","40.20",0
"204","1",17,32,"sreject","40.20",0
"205","1",17,34,"waccept","40.20",1
"206","1",17,36,"wreject","40.20",0
"207","1",17,38,"wreject","40.20",0
"208","1",17,40,"wreject","40.20",0
"209","1",18,10,"sreject","40.20",0
"210","1",18,12,"wreject","40.20",0
"211","1",18,14,"waccept","40.20",1
"212","1",18,16,"sreject","40.20",0
"213","1",18,18,"wreject","40.20",0
"214","1",18,20,"sreject","40.20",0
"215","1",18,22,"wreject","40.20",0
"216","1",18,24,"sreject","40.20",0
"217","1",18,26,"sreject","40.20",0
"218","1",18,28,"waccept","40.20",1
"219","1",18,30,"sreject","40.20",0
"220","1",18,32,"waccept","40.20",1
"221","1",18,34,"waccept","40.20",1
"222","1",18,36,"sreject","40.20",0
"223","1",18,38,"waccept","40.20",1
"224","1",18,40,"wreject","40.20",0
"225","1",19,10,"sreject","40.20",0
"226","1",19,12,"waccept","40.20",1
"227","1",19,14,"sreject","40.20",0
"228","1",19,16,"waccept","40.20",1
"229","1",19,18,"wreject","40.20",0
"230","1",19,20,"wreject","40.20",0
"231","1",19,22,"sreject","40.20",0
"232","1",19,24,"sreject","40.20",0
"233","1",19,26,"sreject","40.20",0
"234","1",19,28,"wreject","40.20",0
"235","1",19,30,"waccept","40.20",1
"236","1",19,32,"waccept","40.20",1
"237","1",19,34,"waccept","40.20",1
"238","1",19,36,"sreject","40.20",0
"239","1",19,38,"sreject","40.20",0
"240","1",19,40,"sreject","40.20",0
"241","1",20,10,"wreject","40.20",0
"242","1",20,12,"wreject","40.20",0
"243","1",20,14,"waccept","40.20",1
"244","1",20,16,"sreject","40.20",0
"245","1",20,18,"wreject","40.20",0
"246","1",20,20,"waccept","40.20",1
"247","1",20,22,"sreject","40.20",0
"248","1",20,24,"sreject","40.20",0
"249","1",20,26,"wreject","40.20",0
"250","1",20,28,"sreject","40.20",0
"251","1",20,30,"wreject","40.20",0
"252","1",20,32,"sreject","40.20",0
"253","1",20,34,"waccept","40.20",1
"254","1",20,36,"waccept","40.20",1
"255","1",20,38,"sreject","40.20",0
"256","1",20,40,"sreject","40.20",0
"257","2",10,5,"sreject","20.40",0
"258","2",10,6,"sreject","20.40",0
"259","2",10,7,"saccept","20.40",1
"260","2",10,8,"saccept","20.40",1
"261","2",10,9,"wreject","20.40",0
"262","2",10,10,"sreject","20.40",0
"263","2",10,11,"sreject","20.40",0
"264","2",10,12,"sreject","20.40",0
"265","2",10,13,"sreject","20.40",0
"266","2",10,14,"sreject","20.40",0
"267","2",10,15,"sreject","20.40",0
"268","2",10,16,"saccept","20.40",1
"269","2",10,17,"wreject","20.40",0
"270","2",10,18,"wreject","20.40",0
"271","2",10,19,"sreject","20.40",0
"272","2",10,20,"wreject","20.40",0
"273","2",12,5,"sreject","20.40",0
"274","2",12,6,"sreject","20.40",0
"275","2",12,7,"saccept","20.40",1
"276","2",12,8,"saccept","20.40",1
"277","2",12,9,"sreject","20.40",0
"278","2",12,10,"saccept","20.40",1
"279","2",12,11,"sreject","20.40",0
"280","2",12,12,"wreject","20.40",0
"281","2",12,13,"waccept","20.40",1
"282","2",12,14,"sreject","20.40",0
"283","2",12,15,"wreject","20.40",0
"284","2",12,16,"wreject","20.40",0
"285","2",12,17,"waccept","20.40",1
"286","2",12,18,"wreject","20.40",0
"287","2",12,19,"wreject","20.40",0
"288","2",12,20,"sreject","20.40",0
"289","2",14,5,"saccept","20.40",1
"290","2",14,6,"wreject","20.40",0
"291","2",14,7,"sreject","20.40",0
"292","2",14,8,"sreject","20.40",0
"293","2",14,9,"sreject","20.40",0
"294","2",14,10,"wreject","20.40",0
"295","2",14,11,"saccept","20.40",1
"296","2",14,12,"sreject","20.40",0
"297","2",14,13,"wreject","20.40",0
"298","2",14,14,"sreject","20.40",0
"299","2",14,15,"waccept","20.40",1
"300","2",14,16,"wreject","20.40",0
"301","2",14,17,"wreject","20.40",0
"302","2",14,18,"sreject","20.40",0
"303","2",14,19,"wreject","20.40",0
"304","2",14,20,"saccept","20.40",1
"305","2",16,5,"wreject","20.40",0
"306","2",16,6,"sreject","20.40",0
"307","2",16,7,"sreject","20.40",0
"308","2",16,8,"sreject","20.40",0
"309","2",16,9,"wreject","20.40",0
"310","2",16,10,"sreject","20.40",0
"311","2",16,11,"saccept","20.40",1
"312","2",16,12,"wreject","20.40",0
"313","2",16,13,"wreject","20.40",0
"314","2",16,14,"waccept","20.40",1
"315","2",16,15,"wreject","20.40",0
"316","2",16,16,"sreject","20.40",0
"317","2",16,17,"saccept","20.40",1
"318","2",16,18,"wreject","20.40",0
"319","2",16,19,"sreject","20.40",0
"320","2",16,20,"wreject","20.40",0
"321","2",18,5,"wreject","20.40",0
"322","2",18,6,"wreject","20.40",0
"323","2",18,7,"sreject","20.40",0
"324","2",18,8,"wreject","20.40",0
"325","2",18,9,"wreject","20.40",0
"326","2",18,10,"sreject","20.40",0
"327","2",18,11,"waccept","20.40",1
"328","2",18,12,"wreject","20.40",0
"329","2",18,13,"sreject","20.40",0
"330","2",18,14,"sreject","20.40",0
"331","2",18,15,"waccept","20.40",1
"332","2",18,16,"wreject","20.40",0
"333","2",18,17,"wreject","20.40",0
"334","2",18,18,"wreject","20.40",0
"335","2",18,19,"wreject","20.40",0
"336","2",18,20,"wreject","20.40",0
"337","2",20,5,"sreject","20.40",0
"338","2",20,6,"sreject","20.40",0
"339","2",20,7,"wreject","20.40",0
"340","2",20,8,"saccept","20.40",1
"341","2",20,9,"sreject","20.40",0
"342","2",20,10,"sreject","20.40",0
"343","2",20,11,"wreject","20.40",0
"344","2",20,12,"sreject","20.40",0
"345","2",20,13,"sreject","20.40",0
"346","2",20,14,"saccept","20.40",1
"347","2",20,15,"sreject","20.40",0
"348","2",20,16,"wreject","20.40",0
"349","2",20,17,"saccept","20.40",1
"350","2",20,18,"sreject","20.40",0
"351","2",20,19,"sreject","20.40",0
"352","2",20,20,"wreject","20.40",0
"353","2",22,5,"wreject","20.40",0
"354","2",22,6,"sreject","20.40",0
"355","2",22,7,"sreject","20.40",0
"356","2",22,8,"sreject","20.40",0
"357","2",22,9,"wreject","20.40",0
"358","2",22,10,"wreject","20.40",0
"359","2",22,11,"saccept","20.40",1
"360","2",22,12,"sreject","20.40",0
"361","2",22,13,"sreject","20.40",0
"362","2",22,14,"sreject","20.40",0
"363","2",22,15,"wreject","20.40",0
"364","2",22,16,"saccept","20.40",1
"365","2",22,17,"wreject","20.40",0
"366","2",22,18,"sreject","20.40",0
"367","2",22,19,"sreject","20.40",0
"368","2",22,20,"wreject","20.40",0
"369","2",24,5,"wreject","20.40",0
"370","2",24,6,"wreject","20.40",0
"371","2",24,7,"sreject","20.40",0
"372","2",24,8,"waccept","20.40",1
"373","2",24,9,"sreject","20.40",0
"374","2",24,10,"sreject","20.40",0
"375","2",24,11,"wreject","20.40",0
"376","2",24,12,"sreject","20.40",0
"377","2",24,13,"saccept","20.40",1
"378","2",24,14,"sreject","20.40",0
"379","2",24,15,"saccept","20.40",1
"380","2",24,16,"waccept","20.40",1
"381","2",24,17,"waccept","20.40",1
"382","2",24,18,"saccept","20.40",1
"383","2",24,19,"sreject","20.40",0
"384","2",24,20,"waccept","20.40",1
"385","2",26,5,"wreject","20.40",0
"386","2",26,6,"sreject","20.40",0
"387","2",26,7,"saccept","20.40",1
"388","2",26,8,"waccept","20.40",1
"389","2",26,9,"wreject","20.40",0
"390","2",26,10,"wreject","20.40",0
"391","2",26,11,"waccept","20.40",1
"392","2",26,12,"sreject","20.40",0
"393","2",26,13,"wreject","20.40",0
"394","2",26,14,"sreject","20.40",0
"395","2",26,15,"wreject","20.40",0
"396","2",26,16,"sreject","20.40",0
"397","2",26,17,"wreject","20.40",0
"398","2",26,18,"saccept","20.40",1
"399","2",26,19,"wreject","20.40",0
"400","2",26,20,"waccept","20.40",1
"401","2",28,5,"sreject","20.40",0
"402","2",28,6,"saccept","20.40",1
"403","2",28,7,"saccept","20.40",1
"404","2",28,8,"wreject","20.40",0
"405","2",28,9,"sreject","20.40",0
"406","2",28,10,"waccept","20.40",1
"407","2",28,11,"saccept","20.40",1
"408","2",28,12,"sreject","20.40",0
"409","2",28,13,"wreject","20.40",0
"410","2",28,14,"wreject","20.40",0
"411","2",28,15,"sreject","20.40",0
"412","2",28,16,"wreject","20.40",0
"413","2",28,17,"sreject","20.40",0
"414","2",28,18,"saccept","20.40",1
"415","2",28,19,"saccept","20.40",1
"416","2",28,20,"wreject","20.40",0
"417","2",30,5,"waccept","20.40",1
"418","2",30,6,"wreject","20.40",0
"419","2",30,7,"waccept","20.40",1
"420","2",30,8,"sreject","20.40",0
"421","2",30,9,"wreject","20.40",0
"422","2",30,10,"wreject","20.40",0
"423","2",30,11,"wreject","20.40",0
"424","2",30,12,"sreject","20.40",0
"425","2",30,13,"sreject","20.40",0
"426","2",30,14,"wreject","20.40",0
"427","2",30,15,"sreject","20.40",0
"428","2",30,16,"sreject","20.40",0
"429","2",30,17,"sreject","20.40",0
"430","2",30,18,"sreject","20.40",0
"431","2",30,19,"sreject","20.40",0
"432","2",30,20,"waccept","20.40",1
"433","2",32,5,"sreject","20.40",0
"434","2",32,6,"sreject","20.40",0
"435","2",32,7,"saccept","20.40",1
"436","2",32,8,"sreject","20.40",0
"437","2",32,9,"sreject","20.40",0
"438","2",32,10,"waccept","20.40",1
"439","2",32,11,"wreject","20.40",0
"440","2",32,12,"saccept","20.40",1
"441","2",32,13,"wreject","20.40",0
"442","2",32,14,"saccept","20.40",1
"443","2",32,15,"saccept","20.40",1
"444","2",32,16,"saccept","20.40",1
"445","2",32,17,"sreject","20.40",0
"446","2",32,18,"sreject","20.40",0
"447","2",32,19,"wreject","20.40",0
"448","2",32,20,"sreject","20.40",0
"449","2",34,5,"wreject","20.40",0
"450","2",34,6,"wreject","20.40",0
"451","2",34,7,"sreject","20.40",0
"452","2",34,8,"wreject","20.40",0
"453","2",34,9,"wreject","20.40",0
"454","2",34,10,"wreject","20.40",0
"455","2",34,11,"wreject","20.40",0
"456","2",34,12,"saccept","20.40",1
"457","2",34,13,"sreject","20.40",0
"458","2",34,14,"wreject","20.40",0
"459","2",34,15,"sreject","20.40",0
"460","2",34,16,"sreject","20.40",0
"461","2",34,17,"sreject","20.40",0
"462","2",34,18,"sreject","20.40",0
"463","2",34,19,"saccept","20.40",1
"464","2",34,20,"sreject","20.40",0
"465","2",36,5,"sreject","20.40",0
"466","2",36,6,"wreject","20.40",0
"467","2",36,7,"sreject","20.40",0
"468","2",36,8,"saccept","20.40",1
"469","2",36,9,"wreject","20.40",0
"470","2",36,10,"wreject","20.40",0
"471","2",36,11,"sreject","20.40",0
"472","2",36,12,"sreject","20.40",0
"473","2",36,13,"sreject","20.40",0
"474","2",36,14,"wreject","20.40",0
"475","2",36,15,"wreject","20.40",0
"476","2",36,16,"wreject","20.40",0
"477","2",36,17,"waccept","20.40",1
"478","2",36,18,"sreject","20.40",0
"479","2",36,19,"wreject","20.40",0
"480","2",36,20,"waccept","20.40",1
"481","2",38,5,"sreject","20.40",0
"482","2",38,6,"sreject","20.40",0
"483","2",38,7,"saccept","20.40",1
"484","2",38,8,"saccept","20.40",1
"485","2",38,9,"wreject","20.40",0
"486","2",38,10,"sreject","20.40",0
"487","2",38,11,"sreject","20.40",0
"488","2",38,12,"sreject","20.40",0
"489","2",38,13,"waccept","20.40",1
"490","2",38,14,"saccept","20.40",1
"491","2",38,15,"sreject","20.40",0
"492","2",38,16,"sreject","20.40",0
"493","2",38,17,"saccept","20.40",1
"494","2",38,18,"wreject","20.40",0
"495","2",38,19,"saccept","20.40",1
"496","2",38,20,"sreject","20.40",0
"497","2",40,5,"wreject","20.40",0
"498","2",40,6,"sreject","20.40",0
"499","2",40,7,"sreject","20.40",0
"500","2",40,8,"wreject","20.40",0
"501","2",40,9,"wreject","20.40",0
"502","2",40,10,"waccept","20.40",1
"503","2",40,11,"sreject","20.40",0
"504","2",40,12,"sreject","20.40",0
"505","2",40,13,"sreject","20.40",0
"506","2",40,14,"waccept","20.40",1
"507","2",40,15,"sreject","20.40",0
"508","2",40,16,"sreject","20.40",0
"509","2",40,17,"sreject","20.40",0
"510","2",40,18,"wreject","20.40",0
"511","2",40,19,"sreject","20.40",0
"512","2",40,20,"sreject","20.40",0
"513","3",10,10,"wreject","40.40",0
"514","3",10,12,"waccept","40.40",1
"515","3",10,14,"sreject","40.40",0
"516","3",10,16,"sreject","40.40",0
"517","3",10,18,"sreject","40.40",0
"518","3",10,20,"sreject","40.40",0
"519","3",10,22,"wreject","40.40",0
"520","3",10,24,"sreject","40.40",0
"521","3",10,26,"sreject","40.40",0
"522","3",10,28,"sreject","40.40",0
"523","3",10,30,"sreject","40.40",0
"524","3",10,32,"sreject","40.40",0
"525","3",10,34,"sreject","40.40",0
"526","3",10,36,"sreject","40.40",0
"527","3",10,38,"sreject","40.40",0
"528","3",10,40,"sreject","40.40",0
"529","3",12,10,"sreject","40.40",0
"530","3",12,12,"sreject","40.40",0
"531","3",12,14,"sreject","40.40",0
"532","3",12,16,"sreject","40.40",0
"533","3",12,18,"sreject","40.40",0
"534","3",12,20,"sreject","40.40",0
"535","3",12,22,"sreject","40.40",0
"536","3",12,24,"sreject","40.40",0
"537","3",12,26,"sreject","40.40",0
"538","3",12,28,"sreject","40.40",0
"539","3",12,30,"sreject","40.40",0
"540","3",12,32,"sreject","40.40",0
"541","3",12,34,"sreject","40.40",0
"542","3",12,36,"sreject","40.40",0
"543","3",12,38,"sreject","40.40",0
"544","3",12,40,"sreject","40.40",0
"545","3",14,10,"wreject","40.40",0
"546","3",14,12,"sreject","40.40",0
"547","3",14,14,"sreject","40.40",0
"548","3",14,16,"sreject","40.40",0
"549","3",14,18,"sreject","40.40",0
"550","3",14,20,"sreject","40.40",0
"551","3",14,22,"waccept","40.40",1
"552","3",14,24,"sreject","40.40",0
"553","3",14,26,"sreject","40.40",0
"554","3",14,28,"wreject","40.40",0
"555","3",14,30,"sreject","40.40",0
"556","3",14,32,"sreject","40.40",0
"557","3",14,34,"sreject","40.40",0
"558","3",14,36,"sreject","40.40",0
"559","3",14,38,"wreject","40.40",0
"560","3",14,40,"sreject","40.40",0
"561","3",16,10,"sreject","40.40",0
"562","3",16,12,"sreject","40.40",0
"563","3",16,14,"wreject","40.40",0
"564","3",16,16,"wreject","40.40",0
"565","3",16,18,"wreject","40.40",0
"566","3",16,20,"sreject","40.40",0
"567","3",16,22,"sreject","40.40",0
"568","3",16,24,"sreject","40.40",0
"569","3",16,26,"wreject","40.40",0
"570","3",16,28,"sreject","40.40",0
"571","3",16,30,"sreject","40.40",0
"572","3",16,32,"sreject","40.40",0
"573","3",16,34,"sreject","40.40",0
"574","3",16,36,"sreject","40.40",0
"575","3",16,38,"sreject","40.40",0
"576","3",16,40,"sreject","40.40",0
"577","3",18,10,"sreject","40.40",0
"578","3",18,12,"sreject","40.40",0
"579","3",18,14,"sreject","40.40",0
"580","3",18,16,"sreject","40.40",0
"581","3",18,18,"sreject","40.40",0
"582","3",18,20,"wreject","40.40",0
"583","3",18,22,"sreject","40.40",0
"584","3",18,24,"wreject","40.40",0
"585","3",18,26,"sreject","40.40",0
"586","3",18,28,"sreject","40.40",0
"587","3",18,30,"sreject","40.40",0
"588","3",18,32,"wreject","40.40",0
"589","3",18,34,"sreject","40.40",0
"590","3",18,36,"sreject","40.40",0
"591","3",18,38,"sreject","40.40",0
"592","3",18,40,"wreject","40.40",0
"593","3",20,10,"waccept","40.40",1
"594","3",20,12,"sreject","40.40",0
"595","3",20,14,"wreject","40.40",0
"596","3",20,16,"sreject","40.40",0
"597","3",20,18,"wreject","40.40",0
"598","3",20,20,"sreject","40.40",0
"599","3",20,22,"sreject","40.40",0
"600","3",20,24,"waccept","40.40",1
"601","3",20,26,"sreject","40.40",0
"602","3",20,28,"sreject","40.40",0
"603","3",20,30,"sreject","40.40",0
"604","3",20,32,"sreject","40.40",0
"605","3",20,34,"sreject","40.40",0
"606","3",20,36,"sreject","40.40",0
"607","3",20,38,"sreject","40.40",0
"608","3",20,40,"wreject","40.40",0
"609","3",22,10,"sreject","40.40",0
"610","3",22,12,"sreject","40.40",0
"611","3",22,14,"sreject","40.40",0
"612","3",22,16,"sreject","40.40",0
"613","3",22,18,"sreject","40.40",0
"614","3",22,20,"sreject","40.40",0
"615","3",22,22,"sreject","40.40",0
"616","3",22,24,"waccept","40.40",1
"617","3",22,26,"sreject","40.40",0
"618","3",22,28,"sreject","40.40",0
"619","3",22,30,"sreject","40.40",0
"620","3",22,32,"wreject","40.40",0
"621","3",22,34,"waccept","40.40",1
"622","3",22,36,"waccept","40.40",1
"623","3",22,38,"sreject","40.40",0
"624","3",22,40,"sreject","40.40",0
"625","3",24,10,"sreject","40.40",0
"626","3",24,12,"waccept","40.40",1
"627","3",24,14,"waccept","40.40",1
"628","3",24,16,"sreject","40.40",0
"629","3",24,18,"sreject","40.40",0
"630","3",24,20,"sreject","40.40",0
"631","3",24,22,"sreject","40.40",0
"632","3",24,24,"wreject","40.40",0
"633","3",24,26,"sreject","40.40",0
"634","3",24,28,"wreject","40.40",0
"635","3",24,30,"waccept","40.40",1
"636","3",24,32,"sreject","40.40",0
"637","3",24,34,"sreject","40.40",0
"638","3",24,36,"sreject","40.40",0
"639","3",24,38,"sreject","40.40",0
"640","3",24,40,"sreject","40.40",0
"641","3",26,10,"sreject","40.40",0
"642","3",26,12,"sreject","40.40",0
"643","3",26,14,"wreject","40.40",0
"644","3",26,16,"sreject","40.40",0
"645","3",26,18,"wreject","40.40",0
"646","3",26,20,"wreject","40.40",0
"647","3",26,22,"wreject","40.40",0
"648","3",26,24,"wreject","40.40",0
"649","3",26,26,"sreject","40.40",0
"650","3",26,28,"sreject","40.40",0
"651","3",26,30,"sreject","40.40",0
"652","3",26,32,"sreject","40.40",0
"653","3",26,34,"sreject","40.40",0
"654","3",26,36,"wreject","40.40",0
"655","3",26,38,"sreject","40.40",0
"656","3",26,40,"sreject","40.40",0
"657","3",28,10,"sreject","40.40",0
"658","3",28,12,"sreject","40.40",0
"659","3",28,14,"wreject","40.40",0
"660","3",28,16,"sreject","40.40",0
"661","3",28,18,"sreject","40.40",0
"662","3",28,20,"sreject","40.40",0
"663","3",28,22,"sreject","40.40",0
"664","3",28,24,"wreject","40.40",0
"665","3",28,26,"sreject","40.40",0
"666","3",28,28,"sreject","40.40",0
"667","3",28,30,"sreject","40.40",0
"668","3",28,32,"wreject","40.40",0
"669","3",28,34,"sreject","40.40",0
"670","3",28,36,"wreject","40.40",0
"671","3",28,38,"sreject","40.40",0
"672","3",28,40,"sreject","40.40",0
"673","3",30,10,"sreject","40.40",0
"674","3",30,12,"wreject","40.40",0
"675","3",30,14,"sreject","40.40",0
"676","3",30,16,"sreject","40.40",0
"677","3",30,18,"sreject","40.40",0
"678","3",30,20,"sreject","40.40",0
"679","3",30,22,"sreject","40.40",0
"680","3",30,24,"sreject","40.40",0
"681","3",30,26,"waccept","40.40",1
"682","3",30,28,"sreject","40.40",0
"683","3",30,30,"sreject","40.40",0
"684","3",30,32,"sreject","40.40",0
"685","3",30,34,"waccept","40.40",1
"686","3",30,36,"wreject","40.40",0
"687","3",30,38,"sreject","40.40",0
"688","3",30,40,"sreject","40.40",0
"689","3",32,10,"sreject","40.40",0
"690","3",32,12,"sreject","40.40",0
"691","3",32,14,"sreject","40.40",0
"692","3",32,16,"sreject","40.40",0
"693","3",32,18,"sreject","40.40",0
"694","3",32,20,"wreject","40.40",0
"695","3",32,22,"waccept","40.40",1
"696","3",32,24,"sreject","40.40",0
"697","3",32,26,"sreject","40.40",0
"698","3",32,28,"waccept","40.40",1
"699","3",32,30,"sreject","40.40",0
